DT_DISPATCH,ISO_COUNTRY_CODE,TYPE_OF_CONTRACT,CPV,LOTS_NUMBER,VALUE_EURO,CRIT_CODE,CPV_GROUP
27/12/22,ES,S,79212200.0,11.0,423795.27,M,79
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
07/03/22,ES,U,15800000.0,13.0,926148.04,M,15
07/01/19,ES,S,50413200.0,4.0,823881.75,M,50
21/10/21,ES,U,39162000.0,27.0,2960999.57,L,39
08/08/22,ES,U,31600000.0,19.0,1658076.23,,31
29/06/21,ES,S,90911200.0,1.0,474141.48,,90
26/07/19,ES,S,60130000.0,63.0,6361958.78,M,60
28/12/18,ES,U,33690000.0,202.0,256013380.19,M,33
01/06/18,ES,S,80000000.0,1.0,,,80
19/05/22,ES,S,90911200.0,2.0,619231.41,M,90
07/06/18,ES,U,33192000.0,5.0,1312800.0,M,33
01/04/22,ES,U,33184100.0,119.0,36179946.0,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
09/11/21,ES,S,79710000.0,1.0,,,79
13/12/19,ES,S,85311000.0,9.0,,,85
05/12/18,ES,U,15000000.0,144.0,712943.75,M,15
15/11/22,ES,W,45000000.0,2.0,1260000.0,,45
23/02/18,ES,U,33140000.0,42.0,12937458.4,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
04/02/21,ES,U,30213000.0,5.0,3200000.0,M,30
28/12/18,ES,U,33690000.0,202.0,256013380.19,M,33
06/03/18,ES,S,71600000.0,12.0,491666.74,M,71
23/12/21,ES,U,35113400.0,8.0,468331.2,M,35
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
15/03/21,ES,S,98310000.0,15.0,265954.0,M,98
11/04/23,ES,U,33140000.0,1.0,234977.4,,33
22/12/22,ES,S,80531000.0,40.0,725130.0,,80
23/07/20,ES,U,15000000.0,23.0,9079477.36,M,15
23/11/22,ES,U,9310000.0,1.0,2189988.9,M,93
12/08/21,ES,U,33141110.0,54.0,32970080.64,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
21/07/22,ES,S,60120000.0,63.0,4697455.68,M,60
16/06/22,ES,S,90910000.0,1.0,1564555.52,M,90
22/07/20,ES,U,34350000.0,1.0,297520.66,L,34
25/09/18,ES,S,72267100.0,12.0,274260.0,M,72
09/12/20,ES,S,90919000.0,2.0,5677300.25,M,90
05/10/23,ES,U,24000000.0,7.0,,,24
13/04/21,ES,U,39100000.0,4.0,344086.0,M,39
09/01/23,ES,U,33100000.0,6.0,1584000.0,M,33
18/03/21,ES,S,50750000.0,4.0,524332.45,M,50
07/09/20,ES,U,33141200.0,66.0,,M,33
11/05/18,ES,U,33600000.0,1.0,266400.24,M,33
30/04/21,ES,S,60130000.0,22.0,4505209.62,M,60
25/05/20,ES,U,38970000.0,9.0,500000.0,M,38
25/04/23,ES,S,79342200.0,1.0,499990.0,M,79
13/02/22,ES,S,90919300.0,9.0,596065.72,,90
16/12/19,ES,S,60100000.0,2.0,720000.0,M,60
11/05/21,ES,U,33192000.0,48.0,1284588.0,M,33
30/09/22,ES,S,90000000.0,5.0,204794409.71,,90
21/05/20,ES,U,33696500.0,18.0,11633189.44,M,33
12/02/18,ES,S,66510000.0,5.0,1800000.0,,66
04/12/18,ES,U,33696500.0,65.0,9708019.16,M,33
20/09/21,ES,S,98341130.0,7.0,431867.96,M,98
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
07/01/20,ES,U,33181100.0,9.0,16763675.95,M,33
23/07/20,ES,U,15000000.0,23.0,1664394.46,M,15
17/03/23,ES,U,14210000.0,3.0,224400.0,M,14
30/08/21,ES,S,60130000.0,93.0,,,60
18/08/21,ES,S,60130000.0,174.0,,,60
20/02/23,ES,S,50700000.0,5.0,539910.8,L,50
26/09/19,ES,U,34113200.0,4.0,681000.0,,34
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
09/12/20,ES,S,85100000.0,4.0,,,85
10/02/21,ES,S,79341400.0,13.0,5619834.7,L,79
06/06/23,ES,S,71318000.0,1.0,237418.7,M,71
03/02/22,ES,U,33141114.0,4.0,1134996.0,M,33
24/06/21,ES,S,71356200.0,1.0,,,71
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
29/09/22,ES,U,33100000.0,10.0,268440.55,M,33
30/06/22,ES,S,85100000.0,15.0,,,85
19/09/19,ES,S,79950000.0,2.0,420000.0,,79
16/01/20,ES,U,33184100.0,1.0,393672.4,M,33
22/06/23,ES,U,15000000.0,24.0,6655667.34,M,15
11/11/19,ES,U,33141000.0,15.0,540052.18,,33
13/05/22,ES,S,71221000.0,5.0,535782.96,,71
22/07/21,ES,S,80500000.0,17.0,8335284.84,,80
23/06/23,ES,U,31000000.0,8.0,441000.0,L,31
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
22/11/21,ES,U,33140000.0,37.0,,,33
24/07/20,ES,S,60130000.0,14.0,1520629.7,M,60
29/06/21,ES,S,85140000.0,1.0,352910.4,,85
21/07/22,ES,U,42000000.0,18.0,,,42
17/07/20,ES,U,34928400.0,11.0,776847.47,M,34
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
15/01/21,ES,U,18000000.0,7.0,1606843.2,M,18
30/01/19,ES,S,71200000.0,1.0,346994.17,,71
22/11/18,ES,S,98300000.0,1.0,600000.0,M,98
13/01/23,ES,S,60130000.0,199.0,40658060.16,M,60
26/07/19,ES,S,60130000.0,138.0,25419238.55,M,60
01/06/23,ES,S,80410000.0,6.0,2913956.84,,80
21/06/23,ES,U,33120000.0,3.0,531900.0,M,33
09/08/22,ES,U,9000000.0,2.0,15003728.0,L,90
04/04/22,ES,U,39830000.0,1.0,263606.05,,39
26/11/18,ES,U,24951100.0,5.0,870915.0,M,24
03/06/22,ES,U,15800000.0,11.0,633207.8,M,15
25/08/20,ES,U,33100000.0,20.0,22221628.0,M,33
03/01/19,ES,U,38421100.0,13.0,12005165.6,M,38
24/09/20,ES,S,79342300.0,4.0,443315.28,M,79
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
11/05/20,ES,S,90500000.0,1.0,2760000.0,M,90
03/01/22,ES,U,34111200.0,5.0,1432339.2,M,34
09/12/20,ES,U,33141110.0,62.0,21898732.28,,33
05/08/21,ES,S,60130000.0,165.0,,,60
26/07/19,ES,S,60130000.0,138.0,25419238.55,M,60
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
10/01/23,ES,S,71620000.0,1.0,760337.8,,71
07/02/22,ES,S,85310000.0,1.0,5307600.0,M,85
07/06/22,ES,S,55300000.0,3.0,1095375.0,,55
16/03/21,ES,U,33140000.0,3.0,18208746.96,M,33
27/12/22,ES,S,79212200.0,11.0,423795.27,M,79
26/05/22,ES,S,80410000.0,146.0,,,80
11/10/19,ES,U,33184100.0,43.0,4000000.0,M,33
25/02/21,ES,S,50700000.0,2.0,19924732.69,M,50
20/07/22,ES,S,71520000.0,1.0,1178527.63,M,71
22/04/21,ES,S,90919000.0,6.0,4361402.1,M,90
07/09/22,ES,U,33140000.0,6.0,842526.56,M,33
08/11/23,ES,U,33140000.0,13.0,540413.55,,33
05/02/21,ES,S,66510000.0,3.0,488000.0,M,66
26/08/21,ES,U,34134100.0,3.0,285981.32,M,34
05/03/21,ES,S,92000000.0,10.0,753718.99,M,92
14/07/21,ES,S,60130000.0,145.0,31770723.6,M,60
17/09/19,ES,S,50750000.0,1.0,600000.0,M,50
16/05/23,ES,U,30213100.0,7.0,116575.0,M,30
08/03/21,ES,U,39000000.0,5.0,247749.0,M,39
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
05/04/23,ES,U,33696500.0,1.0,,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
25/01/19,ES,S,71311000.0,6.0,277337.2,M,71
31/08/21,ES,S,71317200.0,1.0,536268.35,M,71
07/04/22,ES,S,85100000.0,16.0,,,85
05/03/21,ES,U,34731000.0,5.0,,M,34
29/10/21,ES,U,39000000.0,3.0,710381.09,,39
12/04/21,ES,U,33140000.0,73.0,6519812.21,M,33
08/07/22,ES,S,71356100.0,2.0,11290705.0,M,71
28/10/20,ES,U,15000000.0,22.0,1520505.48,M,15
11/04/19,ES,W,42500000.0,2.0,342000.0,M,42
22/03/23,ES,U,15000000.0,15.0,264000.92,,15
23/01/19,ES,S,55523000.0,11.0,,,55
19/10/22,ES,U,34134000.0,5.0,460000.0,M,34
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
22/03/21,ES,U,18143000.0,2.0,1546447.1,M,18
14/01/20,ES,U,33184100.0,12.0,,M,33
14/05/20,ES,U,31200000.0,3.0,2830727.92,M,31
23/07/20,ES,U,15000000.0,23.0,7536164.32,M,15
02/01/19,ES,U,33141000.0,34.0,2399989.96,L,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
23/07/20,ES,U,15000000.0,23.0,9079477.36,M,15
01/06/21,ES,S,92400000.0,1.0,652892.56,M,92
14/12/21,ES,U,30200000.0,3.0,381126.06,M,30
28/01/20,ES,S,80500000.0,8.0,441600.0,,80
04/07/19,ES,S,98312000.0,1.0,330000.0,M,98
05/08/21,ES,S,60130000.0,165.0,,,60
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
10/10/23,ES,S,50000000.0,1.0,481600.0,M,50
11/02/21,ES,U,34100000.0,14.0,4154400.0,,34
26/06/19,ES,U,33000000.0,116.0,1957156.48,,33
22/08/23,ES,U,33100000.0,7.0,2898414.0,M,33
17/01/19,ES,S,50324100.0,3.0,403440.0,M,50
19/08/21,ES,S,63510000.0,2.0,840000.0,M,63
18/12/18,ES,S,85312300.0,27.0,4037056.2,,85
22/04/21,ES,S,90919000.0,6.0,4361402.1,M,90
02/05/23,ES,S,64200000.0,1.0,950000.0,M,64
20/07/22,ES,S,77312100.0,1.0,8342774.66,M,77
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
12/12/19,ES,U,44510000.0,50.0,546694.5,M,44
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
25/10/22,ES,S,55241000.0,11.0,,,55
23/09/22,ES,U,9310000.0,1.0,811237.79,L,93
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
13/01/23,ES,S,60130000.0,199.0,40658060.16,M,60
21/09/21,ES,U,35100000.0,4.0,183141.0,,35
22/05/23,ES,U,39000000.0,8.0,1144221.0,,39
17/03/23,ES,S,60130000.0,23.0,5341279.16,M,60
29/06/21,ES,S,73000000.0,2.0,1594717.0,,73
02/08/21,ES,U,9100000.0,10.0,1978080.0,L,91
28/08/19,ES,U,30192000.0,25.0,713520.0,M,30
20/06/22,ES,U,42636100.0,1.0,495867.77,M,42
26/05/22,ES,S,80410000.0,146.0,,,80
17/07/20,ES,S,71000000.0,1.0,,,71
02/01/20,ES,U,33140000.0,1.0,928796.0,,33
30/11/20,ES,S,50532000.0,2.0,466942.15,M,50
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
10/09/21,ES,S,79000000.0,1.0,480000.0,M,79
08/05/23,ES,U,33100000.0,9.0,289590.0,,33
26/10/22,ES,S,98341120.0,6.0,1000634.8,M,98
13/03/20,ES,U,18100000.0,17.0,2596715.04,M,18
07/03/18,ES,S,60140000.0,7.0,414909.55,M,60
03/03/21,ES,S,71000000.0,14.0,1782123.96,,71
17/12/19,ES,S,50420000.0,7.0,1795864.68,M,50
28/08/23,ES,U,31527260.0,1.0,343399.41,,31
18/02/22,ES,S,79721000.0,14.0,,,79
19/07/22,ES,S,77311000.0,1.0,812000.0,M,77
15/07/22,ES,U,15000000.0,24.0,2465227.34,M,15
27/04/23,ES,S,71311300.0,1.0,,,71
15/07/22,ES,U,15000000.0,24.0,3413865.65,M,15
26/05/21,ES,S,60130000.0,57.0,203825245.36,,60
01/04/22,ES,U,33184100.0,119.0,36179946.0,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
08/10/18,ES,S,85320000.0,1.0,,,85
23/10/18,ES,S,71318000.0,1.0,296175.1,M,71
18/02/19,ES,U,33184100.0,15.0,8643812.4,,33
15/11/22,ES,U,44110000.0,9.0,668000.0,,44
30/12/22,ES,S,71310000.0,1.0,479262.02,M,71
02/08/22,ES,S,60130000.0,74.0,9634091.41,,60
31/03/21,ES,S,72000000.0,1.0,1647800.0,M,72
21/08/19,ES,S,90911200.0,5.0,1952000.0,M,90
18/11/22,ES,S,66510000.0,6.0,675775.0,M,66
14/01/20,ES,S,85320000.0,3.0,,,85
28/11/23,ES,S,80540000.0,2.0,2282997.75,M,80
25/01/22,ES,U,33700000.0,7.0,894225.6,M,33
06/03/18,ES,U,39100000.0,128.0,16516608.8,M,39
28/05/20,ES,S,71356200.0,7.0,,,71
03/02/22,ES,S,55243000.0,11.0,2219489.79,,55
24/01/23,ES,U,33183200.0,5.0,2839015.52,M,33
20/12/21,ES,S,80530000.0,34.0,4569273.0,,80
25/03/19,ES,U,35113430.0,1.0,732000.0,,35
24/10/22,ES,U,33158000.0,11.0,375210.65,M,33
02/04/19,ES,U,33600000.0,22.0,,M,33
26/05/20,ES,S,71210000.0,3.0,545082.0,M,71
11/08/20,ES,U,48218000.0,7.0,464723.74,L,48
05/12/22,ES,U,33141110.0,21.0,9809829.54,,33
07/03/22,ES,U,39100000.0,24.0,,M,39
20/05/21,ES,S,50324100.0,1.0,150000.0,M,50
24/07/18,ES,S,85311000.0,1.0,,,85
10/07/20,ES,U,33141000.0,1.0,9556867.25,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
31/05/23,ES,S,72200000.0,17.0,2987556.96,M,72
12/06/20,ES,S,71356000.0,1.0,640871.43,M,71
25/03/22,ES,S,72000000.0,9.0,1573550.4,M,72
24/04/19,ES,U,18000000.0,4.0,628859.51,,18
17/09/21,ES,S,72000000.0,2.0,31000000.0,,72
25/08/20,ES,U,33000000.0,30.0,309730.53,M,33
30/07/19,ES,U,33100000.0,19.0,655890.88,,33
18/10/21,ES,S,60130000.0,38.0,4848914.79,M,60
04/12/19,ES,U,33140000.0,8.0,1443238.56,M,33
27/10/23,ES,U,33141110.0,47.0,7205981.08,M,33
05/12/23,ES,U,31500000.0,2.0,240411.2,,31
29/10/20,ES,S,55320000.0,20.0,216520878.66,M,55
08/04/22,ES,S,90921000.0,3.0,496405.12,M,90
05/02/19,ES,U,44114200.0,19.0,385065.21,L,44
12/05/23,ES,S,79710000.0,2.0,,,79
29/03/23,ES,U,9123000.0,1.0,358382.0,,91
04/11/20,ES,U,9310000.0,1.0,14902542.08,L,93
02/12/22,ES,S,92620000.0,19.0,,,92
08/05/20,ES,S,66000000.0,5.0,306000.0,M,66
23/09/21,ES,U,18100000.0,7.0,445934.0,L,18
17/02/23,ES,S,90910000.0,15.0,727890.92,M,90
05/03/18,ES,U,34928470.0,44.0,2471052.0,,34
12/12/19,ES,U,44510000.0,50.0,546694.5,M,44
05/04/22,ES,U,44100000.0,9.0,340165.29,L,44
02/10/23,ES,S,90513000.0,13.0,2893920.0,L,90
15/11/19,ES,S,9130000.0,9.0,217550755.86,,91
18/05/23,ES,S,71000000.0,2.0,268032.0,,71
19/07/18,ES,U,15000000.0,22.0,4590598.56,M,15
20/04/22,ES,U,38000000.0,12.0,489022.12,M,38
16/07/21,ES,S,71314300.0,15.0,1492921.61,M,71
18/09/23,ES,U,30232110.0,6.0,2794044.0,M,30
27/06/19,ES,S,50000000.0,1.0,1337277.0,,50
05/01/18,ES,U,33696800.0,19.0,1522863.85,M,33
13/05/22,ES,U,33141120.0,45.0,11370894.67,M,33
13/05/19,ES,U,34100000.0,6.0,1369350.08,M,34
17/08/20,ES,S,72510000.0,1.0,525000.0,,72
26/05/21,ES,U,18130000.0,36.0,1896071.0,M,18
06/02/23,ES,S,50711000.0,4.0,443929.5,L,50
26/11/18,ES,U,24951100.0,5.0,870915.0,M,24
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
02/07/21,ES,S,79411000.0,4.0,595000.0,M,79
22/12/21,ES,S,50000000.0,6.0,198347.08,L,50
15/10/21,ES,U,33140000.0,4.0,396672.0,M,33
02/04/19,ES,S,45259000.0,6.0,10006514.25,M,45
18/11/19,ES,S,90911200.0,3.0,7426912.04,M,90
22/03/19,ES,S,50421000.0,19.0,37752000.0,M,50
29/08/22,ES,S,72212450.0,1.0,1124856.0,,72
07/09/21,ES,U,33692300.0,56.0,29961441.7,,33
03/04/19,ES,W,45234116.0,1.0,5248716.53,L,45
30/08/19,ES,S,45520000.0,7.0,1997300.0,,45
30/07/20,ES,S,71000000.0,10.0,1102221.34,,71
18/10/21,ES,S,60130000.0,38.0,4848914.79,M,60
23/09/21,ES,U,18100000.0,7.0,445934.0,M,18
22/02/19,ES,S,85142100.0,30.0,,,85
28/07/23,ES,S,50700000.0,21.0,187056181.71,M,50
12/05/22,ES,U,33600000.0,7.0,690836.16,M,33
08/08/18,ES,U,3441000.0,73.0,672648.0,M,34
02/01/20,ES,U,32000000.0,3.0,287142.48,L,32
22/02/22,ES,S,72413000.0,1.0,676225.0,,72
19/10/18,ES,S,80530000.0,19.0,2970080.0,,80
12/08/21,ES,S,50730000.0,1.0,408499.74,M,50
12/12/19,ES,U,33696500.0,41.0,62055778.1,M,33
25/02/22,ES,S,79100000.0,7.0,,,79
03/07/20,ES,U,22113000.0,76.0,913461.54,,22
24/07/19,ES,U,33111650.0,3.0,448668.24,M,33
11/11/22,ES,S,71410000.0,3.0,391322.8,,71
11/12/19,ES,S,50430000.0,1.0,1150435.28,M,50
21/11/19,ES,U,18000000.0,1.0,1950000.0,M,18
15/11/18,ES,S,50711000.0,3.0,604847.1,M,50
12/08/20,ES,S,60130000.0,73.0,66276205.6,,60
17/07/19,ES,U,33140000.0,83.0,,M,33
01/09/21,ES,S,85100000.0,40.0,20284992.0,,85
24/11/21,ES,S,85142100.0,29.0,,,85
20/10/20,ES,S,50000000.0,3.0,1570247.92,M,50
05/11/20,ES,S,79341200.0,15.0,5900000.0,,79
16/06/21,ES,S,76510000.0,11.0,697900.0,,76
19/09/22,ES,U,42996000.0,10.0,,,42
24/03/23,ES,S,79311000.0,10.0,4043801.65,M,79
14/11/22,ES,U,15800000.0,16.0,1403140.06,M,15
30/08/21,ES,U,33651400.0,60.0,1894533.63,M,33
08/10/20,ES,S,90000000.0,27.0,5062520.33,M,90
29/03/23,ES,U,32000000.0,12.0,1559000.0,M,32
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
29/06/21,ES,S,80000000.0,42.0,,,80
16/08/21,ES,S,80580000.0,10.0,1132800.0,M,80
18/06/20,ES,S,63100000.0,2.0,816479.66,L,63
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
07/03/22,ES,U,33141000.0,1.0,2415161.78,,33
03/07/20,ES,U,22113000.0,76.0,913461.54,,22
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
16/06/20,ES,U,35811300.0,2.0,1478028.0,M,35
05/12/22,ES,U,42511110.0,1.0,599800.55,M,42
12/07/18,ES,U,30213200.0,2.0,3798389.84,M,30
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
20/02/18,ES,U,33140000.0,17.0,228201.6,M,33
26/05/23,ES,S,77310000.0,3.0,935496.64,,77
07/02/22,ES,S,71000000.0,3.0,400000.0,M,71
09/09/22,ES,U,31500000.0,4.0,2949568.8,M,31
27/05/19,ES,U,33662100.0,9.0,376710.1,L,33
01/10/20,ES,U,18000000.0,36.0,1029455.64,L,18
02/10/20,ES,U,33141000.0,4.0,898892.11,,33
01/04/19,ES,S,50421200.0,5.0,507585.72,,50
17/02/23,ES,S,72500000.0,1.0,4753387.58,,72
07/03/18,ES,U,30200000.0,10.0,3985500.0,,30
22/09/20,ES,S,66000000.0,2.0,42000000.0,M,66
04/01/21,ES,S,55250000.0,19.0,,,55
09/02/23,ES,U,44113100.0,3.0,150000.0,M,44
25/01/23,ES,U,33184100.0,12.0,5541579.94,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
24/07/20,ES,S,90520000.0,2.0,8729295.87,M,90
02/11/21,ES,U,33661500.0,14.0,195033219.98,L,33
14/04/23,ES,U,34100000.0,4.0,6771418.62,M,34
12/07/23,ES,S,90911200.0,10.0,4919452.74,M,90
22/02/19,ES,S,80511000.0,23.0,2796256.8,,80
13/05/21,ES,U,33141200.0,44.0,2782770.34,M,33
01/03/21,ES,U,39154000.0,8.0,872705.84,L,39
20/05/21,ES,U,34144900.0,4.0,720859.81,M,34
22/11/21,ES,S,80530000.0,32.0,3996720.0,,80
29/07/20,ES,U,30213000.0,2.0,,,30
09/04/21,ES,S,55523100.0,266.0,463750458.39,,55
03/09/21,ES,U,39160000.0,16.0,,,39
23/04/19,ES,U,33184100.0,2.0,1344438.0,L,33
03/06/19,ES,S,77231900.0,18.0,1266484.2,M,77
23/11/20,ES,S,80530000.0,19.0,1766358.0,,80
24/07/20,ES,S,60130000.0,20.0,1941810.94,M,60
12/08/22,ES,U,24000000.0,16.0,2349000.0,,24
16/08/21,ES,U,18444200.0,1.0,1294650.0,M,18
23/09/22,ES,S,72232000.0,1.0,1072800.0,M,72
18/02/22,ES,U,38421110.0,3.0,1294774.58,,38
05/12/19,ES,U,24900000.0,6.0,278561.48,L,24
15/07/21,ES,S,92620000.0,3.0,,M,92
03/07/19,ES,U,33140000.0,4.0,718676.16,M,33
28/10/20,ES,U,33696500.0,19.0,3806877.35,M,33
19/02/19,ES,S,72300000.0,2.0,816211.89,M,72
13/01/21,ES,U,15511000.0,1.0,516660.0,M,15
24/10/18,ES,S,60100000.0,1.0,2381365.64,M,60
18/09/20,ES,S,79710000.0,72.0,332359817.92,,79
03/05/19,ES,U,33751000.0,2.0,34108690.44,M,33
12/04/23,ES,U,39100000.0,5.0,646825.67,M,39
31/08/23,ES,U,34992100.0,1.0,360575.42,M,34
03/06/20,ES,U,39830000.0,9.0,433354.39,M,39
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
13/02/20,ES,U,9100000.0,12.0,430289.25,M,91
27/01/21,ES,S,50000000.0,4.0,510749.4,M,50
15/05/20,ES,S,72267100.0,4.0,15177895.45,M,72
11/05/21,ES,U,33192000.0,48.0,1284588.0,M,33
30/04/21,ES,S,60130000.0,24.0,5156873.47,M,60
26/01/22,ES,S,71250000.0,2.0,234418.71,M,71
02/11/21,ES,U,33696500.0,3.0,4920437.5,,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
22/04/19,ES,S,50700000.0,33.0,1425655.0,,50
26/09/23,ES,U,33000000.0,126.0,20461738.8,M,33
05/10/22,ES,U,39120000.0,12.0,306679.52,L,39
23/12/22,ES,S,55320000.0,2.0,9813636.0,M,55
01/04/22,ES,U,9310000.0,1.0,3400000.0,M,93
26/11/21,ES,U,33140000.0,28.0,,M,33
17/07/18,ES,U,33140000.0,16.0,1149031.86,M,33
01/06/20,ES,U,18100000.0,8.0,320113.2,M,18
17/01/20,ES,S,72312000.0,3.0,1533757.86,,72
15/07/22,ES,U,15000000.0,24.0,6622374.17,M,15
23/07/21,ES,S,60130000.0,199.0,36056378.16,M,60
14/02/19,ES,S,85320000.0,6.0,9939283.2,M,85
10/08/22,ES,U,44421720.0,24.0,1404431.02,M,44
08/10/20,ES,S,90000000.0,27.0,5062520.33,M,90
10/11/20,ES,S,85121200.0,20.0,,,85
18/06/20,ES,U,33141641.0,30.0,2515544.83,,33
02/06/23,ES,U,34928400.0,1.0,404958.68,M,34
05/03/20,ES,U,34100000.0,2.0,696000.0,M,34
26/07/19,ES,U,30200000.0,5.0,238836.0,,30
25/01/23,ES,U,30200000.0,7.0,2471141.92,,30
30/04/21,ES,S,60130000.0,23.0,4968736.58,M,60
21/03/23,ES,U,33141000.0,5.0,1127407.66,M,33
30/04/21,ES,S,60130000.0,21.0,2537336.15,M,60
02/11/22,ES,S,50100000.0,12.0,395633.81,M,50
11/11/22,ES,S,71356200.0,1.0,2324835.0,,71
28/01/20,ES,S,80500000.0,8.0,441600.0,,80
03/10/18,ES,U,3000000.0,26.0,3041731.0,M,30
03/06/20,ES,S,50220000.0,3.0,,,50
15/07/22,ES,U,15000000.0,24.0,7600656.51,M,15
10/12/18,ES,U,33141120.0,21.0,1828754.4,M,33
30/07/18,ES,U,33184100.0,25.0,1815291.0,M,33
06/03/18,ES,U,33141000.0,1.0,524891.56,,33
14/05/20,ES,U,38970000.0,10.0,418597.2,M,38
12/08/20,ES,U,39560000.0,7.0,463522.56,M,39
05/08/20,ES,S,50800000.0,1.0,290800.52,,50
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
16/04/18,ES,S,72414000.0,1.0,720000.0,M,72
28/02/23,ES,S,60442000.0,4.0,89904966.0,M,60
24/03/22,ES,U,33140000.0,63.0,2763139.5,M,33
16/10/20,ES,U,19640000.0,7.0,325619.84,M,19
06/06/23,ES,U,39100000.0,60.0,57628471.23,,39
10/04/19,ES,S,50000000.0,5.0,1180165.28,M,50
02/10/23,ES,S,72513000.0,3.0,1367586.0,M,72
17/05/19,ES,U,38000000.0,106.0,4745623.08,M,38
02/08/23,ES,S,66510000.0,8.0,885150.0,M,66
22/03/19,ES,S,50700000.0,2.0,1594400.0,M,50
07/09/18,ES,S,79713000.0,1.0,,,79
16/01/20,ES,S,85311000.0,17.0,28949062.0,,85
28/08/20,ES,S,80400000.0,12.0,390048.56,,80
06/09/21,ES,S,72610000.0,7.0,20487389.0,M,72
02/01/23,ES,S,90911200.0,3.0,35100000.0,M,90
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
02/12/22,ES,U,33696200.0,2.0,1985323.89,M,33
15/06/20,ES,U,33696500.0,2.0,661393.75,M,33
03/02/22,ES,S,85140000.0,12.0,549384.0,M,85
07/04/21,ES,S,79410000.0,2.0,934579.44,M,79
07/06/23,ES,U,30200000.0,1.0,309000.0,M,30
26/03/19,ES,U,34631000.0,1.0,530000.0,,34
27/07/21,ES,S,79970000.0,1.0,1158080.0,M,79
02/11/22,ES,S,90911200.0,10.0,733864.56,,90
27/06/23,ES,S,98320000.0,5.0,469841.62,,98
29/05/19,ES,U,38000000.0,7.0,495200.0,M,38
21/01/21,ES,U,33192100.0,7.0,777613.08,M,33
13/11/20,ES,S,50730000.0,1.0,744000.0,M,50
11/03/21,ES,S,71000000.0,6.0,232264.62,M,71
22/07/19,ES,S,90500000.0,2.0,249475.0,L,90
27/04/23,ES,U,33140000.0,1.0,265461.16,M,33
22/11/22,ES,U,9310000.0,1.0,77606775.96,M,93
27/12/22,ES,U,33184100.0,12.0,5794959.99,M,33
07/05/20,ES,S,71000000.0,2.0,279339.2,,71
01/06/23,ES,U,9132100.0,1.0,661157.0,M,91
02/08/22,ES,U,38434000.0,1.0,232370.25,,38
03/02/23,ES,S,72600000.0,4.0,321151.77,M,72
14/07/21,ES,S,79520000.0,1.0,463421.46,,79
27/01/19,ES,U,33662100.0,15.0,468788.58,L,33
10/10/19,ES,W,45213330.0,1.0,16620000.0,M,45
22/12/21,ES,S,79342320.0,1.0,711750.0,M,79
08/05/20,ES,S,71000000.0,8.0,216539.26,M,71
04/10/18,ES,S,50000000.0,1.0,1833471.06,,50
26/11/20,ES,S,50700000.0,11.0,9509188.32,,50
08/10/20,ES,S,85310000.0,1.0,3665373.34,M,85
03/12/21,ES,U,33184100.0,47.0,4941971.02,M,33
08/03/22,ES,U,33696000.0,17.0,1459262.83,M,33
06/08/20,ES,S,85100000.0,153.0,182482944.0,,85
25/03/21,ES,S,64228000.0,11.0,1582746.0,M,64
04/09/20,ES,S,63523000.0,9.0,637010.28,L,63
21/06/22,ES,S,71540000.0,1.0,1921785.6,M,71
03/12/18,ES,U,33141200.0,15.0,307676.6,,33
22/02/23,ES,S,92600000.0,5.0,,,92
18/09/23,ES,S,71900000.0,4.0,1644076.02,,71
